Taxon,Species,Region,Grid,Idgrid,Source
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E2800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E2850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E2900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E2950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3200000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3250000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3600000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E4200000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E4250000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2050000E4450000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E4450000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E4500000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E4550000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E4650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E4700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5200000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5400000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5450000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5500000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5300000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5550000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E4600000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3300000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5600000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3550000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E4400000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E5050000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E2750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E2800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E2850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E2900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E2950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3200000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3250000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3300000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2100000E3500000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3500000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3550000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3600000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E4200000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E4250000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E4400000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E4450000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E4500000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E4550000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E4600000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E4650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E5050000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E5100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E5150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E5300000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E5350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3450000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E5000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E4350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E2800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E2850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E2900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E2950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3200000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3250000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3300000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E3400000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3400000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3450000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3500000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4250000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4400000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4450000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4500000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4550000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4600000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2150000E4950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E5000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E5050000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E5150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4050000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E4800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E2850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E2900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E2950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3200000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3250000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3300000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2200000E3900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4400000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4450000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4500000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4550000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4600000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E5000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4050000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E2800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4300000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E3050000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E2850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E2900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E2950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3050000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4050000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4300000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4400000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4450000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4500000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4550000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2250000E4750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E3000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2300000E4250000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E3700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E3750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E3800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E3850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E3900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E3950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4050000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4250000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4300000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4400000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4450000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4200000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2350000E4650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E3700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E3750000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E3800000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E3850000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E3900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E3950000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4000000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4050000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4100000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4150000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4200000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4250000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4300000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4350000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2400000E4600000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2450000E3900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2450000E4600000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2450000E4650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2450000E4700000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2450000E4550000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2500000E3900000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2500000E4600000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2500000E4650000,IUCN_Red_List
Mammals,Plecotus auritus,EUROMEDIT,50x50,CRS3035RES50000mN2500000E4550000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1550000E2900000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1550000E2850000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1600000E2850000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1600000E2900000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1600000E3150000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1600000E3200000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1600000E2950000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1600000E3000000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1600000E3050000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1600000E3100000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1600000E3250000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E2850000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E2900000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E2950000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E3000000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E3050000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E3100000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E3150000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E3200000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E3250000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E3300000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1650000E3350000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1700000E2850000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1700000E2900000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1700000E2950000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1700000E3000000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1700000E3050000,IUCN_Red_List
Mammals,Eptesicus isabellinus,EUROMEDIT,50x50,CRS3035RES50000mN1700000E3100000,IUCN_Red_List
